Customer ID,Recency,Frequency,Monetary,AvgOrderValue,ProductDiversity,TotalQuantity,CustomerLifetime,AvgPurchaseInterval,SingleOrderCustomer,churn,IsUKCustomer
14055.0,385,2,795.3199999999999,397.65999999999997,23,504,145,145.0,0,0,1
14056.0,5,10,3301.98,330.198,221,1865,87,9.222222222222221,0,0,1
14057.0,7,13,4867.41,374.41615384615386,194,4150,537,44.25,0,0,1
14058.0,270,2,469.19,234.595,23,211,67,67.0,0,1,1
14059.0,74,1,183.6,183.6,8,128,0,-1.0,1,1,1
14060.0,13,21,6335.76,301.70285714285717,72,5681,433,21.2,0,0,1
14061.0,315,3,917.4300000000001,305.81,17,133,230,114.5,0,1,1
14062.0,47,18,19973.98,1109.6655555555556,136,9925,490,28.470588235294116,0,0,1
14063.0,246,9,22710.2,2523.355555555556,30,3850,293,36.25,0,1,1
14064.0,19,13,2820.84,216.98769230769233,100,3484,475,39.25,0,0,1
14065.0,197,3,891.02,297.00666666666666,42,582,42,21.0,0,1,1
14066.0,74,1,152.55,152.55,7,45,0,-1.0,1,1,1
14068.0,128,4,1528.3700000000001,382.09250000000003,93,513,357,118.66666666666667,0,1,1
14069.0,322,2,230.06,115.03,37,59,46,46.0,0,1,1
14070.0,492,1,326.55,326.55,40,86,0,-1.0,1,1,1
14071.0,68,2,356.81,178.405,22,295,4,4.0,0,1,1
14072.0,474,1,390.85,390.85,19,65,0,-1.0,1,1,1
14074.0,431,1,219.39999999999998,219.39999999999998,6,228,0,-1.0,1,1,1
14075.0,69,4,1100.53,275.1325,48,1010,280,92.66666666666667,0,1,1
14077.0,33,3,315.27,105.08999999999999,35,191,169,84.0,0,0,1
14078.0,21,7,1227.24,175.32,89,472,407,67.66666666666667,0,0,1
14079.0,490,1,243.63,243.63,1,1,0,-1.0,1,0,1
14080.0,221,4,1070.08,267.52,70,220,323,80.5,0,1,1
14081.0,110,10,5370.1,537.01,465,3712,426,47.22222222222222,0,1,1
14082.0,172,2,413.36,206.68,48,246,27,27.0,0,1,1
14083.0,7,7,878.3,125.47142857142856,96,624,522,86.66666666666667,0,0,1
14084.0,320,1,150.5,150.5,7,306,0,-1.0,1,1,1
14085.0,6,25,8468.84,338.7536,431,5048,533,21.833333333333332,0,0,1
14086.0,270,1,39.95,39.95,1,1,0,-1.0,1,1,1
14087.0,212,2,651.8,325.9,126,476,330,330.0,0,1,1
14088.0,130,4,21089.9,5272.475,170,4538,98,32.666666666666664,0,0,1
14090.0,132,1,76.32000000000001,76.32000000000001,1,72,0,-1.0,1,1,1
14091.0,462,2,9530.08,4765.04,13,3316,44,44.0,0,1,1
14092.0,4,16,4950.01,309.375625,134,2439,526,34.666666666666664,0,0,1
14094.0,247,1,335.22,335.22,41,177,0,-1.0,1,1,1
14095.0,530,1,2.95,2.95,1,1,0,-1.0,1,1,1
14097.0,289,2,422.85999999999996,211.42999999999998,39,352,164,164.0,0,1,1
14099.0,26,14,3983.0,284.5,224,2731,511,38.76923076923077,0,0,1
14101.0,5,11,8144.53,740.4118181818181,19,9450,423,41.7,0,0,1
14104.0,197,3,555.37,185.12333333333333,100,437,170,84.5,0,0,1
14105.0,47,5,5988.83,1197.766,200,3534,482,120.0,0,1,1
14106.0,545,1,214.79999999999998,214.79999999999998,1,24,0,-1.0,1,1,1
14107.0,28,8,3649.15,456.14375,89,2772,509,72.42857142857143,0,0,1
14108.0,539,2,447.05,223.525,18,279,6,6.0,0,0,1
14110.0,28,23,9006.32,391.5791304347826,148,4170,518,23.136363636363637,0,0,1
14111.0,49,1,94.2,94.2,2,148,0,-1.0,1,0,1
14112.0,11,9,4071.94,452.4377777777778,160,2560,450,56.0,0,0,1
14113.0,162,13,5685.6900000000005,437.3607692307693,58,2796,377,30.916666666666668,0,0,1
14114.0,81,7,1364.09,194.86999999999998,72,650,332,54.833333333333336,0,1,1
14115.0,309,2,622.6700000000001,311.33500000000004,22,509,165,165.0,0,1,1
14118.0,236,1,458.45,458.45,15,97,0,-1.0,1,1,1
14119.0,183,2,183.37,91.685,11,177,342,342.0,0,1,1
14122.0,214,3,362.42,120.80666666666667,12,114,331,165.0,0,1,1
14123.0,541,1,436.18,436.18,24,234,0,-1.0,1,1,1
14126.0,252,1,466.33000000000004,466.33000000000004,28,379,0,-1.0,1,1,1
14127.0,64,5,1642.6000000000001,328.52000000000004,88,704,169,41.5,0,0,1
14128.0,63,2,592.25,296.125,34,519,295,295.0,0,1,1
14129.0,68,5,1826.3799999999999,365.27599999999995,37,986,318,79.0,0,0,1
14130.0,127,4,1882.67,470.6675,189,1239,408,135.66666666666666,0,1,1
14131.0,456,1,187.87,187.87,45,118,0,-1.0,1,1,1
14133.0,123,2,623.5,311.75,24,202,417,417.0,0,0,1
14134.0,190,15,11123.35,741.5566666666667,130,5814,347,24.428571428571427,0,1,1
14135.0,28,17,7074.87,416.1688235294118,111,8020,517,31.9375,0,0,1
14136.0,208,5,1570.81,314.162,86,1148,331,82.5,0,1,1
14137.0,503,1,332.7,332.7,11,462,0,-1.0,1,1,1
14139.0,298,3,670.98,223.66,29,539,52,26.0,0,1,1
14142.0,181,2,983.15,491.575,42,831,273,273.0,0,1,1
14144.0,294,1,30.599999999999998,30.599999999999998,1,12,0,-1.0,1,1,1
14145.0,25,4,4986.45,1246.6125,11,1127,393,130.66666666666666,0,0,1
14146.0,62,9,7163.03,795.8922222222222,248,4154,440,54.75,0,0,1
14147.0,93,8,2289.6,286.2,23,927,354,50.285714285714285,0,0,1
14148.0,41,2,466.29,233.145,15,223,180,180.0,0,1,1
14149.0,28,1,446.62,446.62,28,218,0,-1.0,1,1,1
14150.0,167,1,306.18,306.18,12,262,0,-1.0,1,1,1
14151.0,481,2,679.45,339.725,44,405,43,43.0,0,1,1
14152.0,42,6,1690.56,281.76,90,1502,425,70.5,0,0,1
14153.0,291,1,233.4,233.4,17,312,0,-1.0,1,1,1
14154.0,47,8,6460.7,807.5875,236,3222,456,64.85714285714286,0,1,1
14155.0,74,1,118.75,118.75,6,25,0,-1.0,1,1,1
14156.0,15,119,240473.97,2020.7896638655461,1218,128319,530,4.067796610169491,0,0,0
14157.0,93,4,847.07,211.7675,68,455,360,119.33333333333333,0,1,1
14159.0,64,11,3897.09,354.2809090909091,428,2701,479,47.5,0,0,1
14160.0,418,7,8421.47,1203.0671428571427,80,4661,88,14.5,0,1,1
14161.0,23,7,3318.88,474.1257142857143,202,1623,510,84.5,0,1,1
14162.0,100,1,177.68,177.68,13,110,0,-1.0,1,0,1
14163.0,7,3,898.5,299.5,26,338,262,131.0,0,0,1
14165.0,83,1,122.53999999999999,122.53999999999999,23,54,0,-1.0,1,1,1
14166.0,313,2,256.85,128.425,39,84,121,121.0,0,1,1
14167.0,71,6,980.65,163.44166666666666,41,272,417,82.8,0,0,1
14168.0,228,2,370.45,185.225,11,147,143,143.0,0,1,1
14169.0,238,2,624.4300000000001,312.21500000000003,50,208,13,13.0,0,1,1
14170.0,183,3,597.33,199.11,123,290,19,9.0,0,1,1
14171.0,538,1,135.0,135.0,6,44,0,-1.0,1,0,1
14172.0,413,3,402.72,134.24,38,88,37,18.5,0,1,1
14173.0,27,3,249.2,83.06666666666666,13,84,511,255.5,0,1,1
14175.0,137,6,4779.16,796.5266666666666,136,1640,298,59.0,0,0,1
14176.0,105,5,916.01,183.202,33,326,83,20.5,0,1,1
14177.0,189,9,1669.93,185.54777777777778,118,843,270,33.625,0,0,1
14180.0,13,23,4855.2,211.09565217391304,108,643,342,15.136363636363637,0,0,1
14181.0,218,2,310.55,155.275,48,122,151,151.0,0,1,1
14182.0,251,4,678.77,169.6925,42,174,152,50.666666666666664,0,1,1
14183.0,219,2,286.29,143.145,27,61,69,69.0,0,1,1
14185.0,139,1,197.65,197.65,3,6,0,-1.0,1,1,1
14186.0,235,5,1550.63,310.12600000000003,75,1550,217,53.75,0,1,1
14187.0,281,1,123.5,123.5,8,50,0,-1.0,1,1,1
14188.0,22,2,760.9,380.45,17,413,95,95.0,0,0,1
14189.0,8,9,3316.38,368.4866666666667,118,2578,188,23.0,0,0,1
14190.0,474,1,79.9,79.9,1,2,0,-1.0,1,1,1
14191.0,7,4,562.0,140.5,29,371,528,175.66666666666666,0,0,1
14192.0,196,1,293.74,293.74,14,218,0,-1.0,1,1,1
14193.0,77,2,779.34,389.67,39,458,126,126.0,0,1,1
14194.0,4,22,10728.94,487.6790909090909,344,5939,505,22.772727272727273,0,0,1
14195.0,9,6,2615.6,435.93333333333334,10,2144,432,86.2,0,1,1
14197.0,218,1,390.05,390.05,20,143,0,-1.0,1,1,1
14198.0,47,6,1051.63,175.27166666666668,41,437,464,92.6,0,0,1
14199.0,26,4,1091.7,272.925,15,254,312,103.66666666666667,0,1,1
14200.0,425,1,379.2,379.2,21,140,0,-1.0,1,1,1
14201.0,23,6,810.36,135.06,30,490,372,74.0,0,0,1
14202.0,189,3,847.76,282.58666666666664,27,166,243,121.5,0,1,1
14203.0,205,1,339.34,339.34,16,80,0,-1.0,1,1,1
14204.0,230,3,901.9300000000001,300.6433333333334,158,410,315,157.0,0,1,1
14205.0,72,8,2170.4,271.3,70,1264,378,53.57142857142857,0,1,1
14206.0,47,3,1185.01,395.00333333333333,62,930,163,81.0,0,1,1
14207.0,495,1,157.8,157.8,2,36,0,-1.0,1,1,1
14208.0,359,1,415.31,415.31,25,415,0,-1.0,1,0,1
14209.0,21,12,4002.9900000000002,333.58250000000004,125,1383,472,42.36363636363637,0,0,1
14210.0,5,15,5555.33,370.3553333333333,141,2485,505,35.642857142857146,0,0,1
14211.0,15,14,3071.08,219.36285714285714,117,1830,522,39.76923076923077,0,0,1
14212.0,253,1,1119.6599999999999,1119.6599999999999,12,894,0,-1.0,1,0,1
14213.0,212,1,1192.2,1192.2,5,244,0,-1.0,1,1,1
14214.0,85,1,638.65,638.65,37,313,0,-1.0,1,0,1
14215.0,123,6,2548.7200000000003,424.7866666666667,123,1384,416,82.8,0,0,1
14216.0,222,1,310.74,310.74,18,118,0,-1.0,1,1,1
14217.0,15,13,2235.8,171.9846153846154,89,822,320,26.083333333333332,0,0,1
14219.0,217,2,543.89,271.945,32,285,83,83.0,0,1,1
14220.0,55,4,1515.0,378.75,26,468,321,107.0,0,1,1
14221.0,14,10,3948.67,394.867,92,1995,405,44.666666666666664,0,0,1
14223.0,72,1,304.9,304.9,18,130,0,-1.0,1,0,1
14224.0,23,7,1343.1,191.87142857142857,167,579,329,54.5,0,0,1
14225.0,242,4,2037.02,509.255,70,1168,261,87.0,0,1,1
14226.0,18,3,2479.74,826.5799999999999,66,1505,230,115.0,0,1,1
14227.0,4,12,5417.27,451.4391666666667,237,3507,473,42.81818181818182,0,0,1
14228.0,245,3,745.5,248.5,38,260,108,53.5,0,1,1
14229.0,99,6,1808.97,301.495,37,627,179,35.4,0,1,1
14230.0,243,3,979.8000000000001,326.6,27,246,112,56.0,0,1,1
14231.0,40,3,927.86,309.2866666666667,56,494,218,109.0,0,0,1
14232.0,72,1,693.1800000000001,693.1800000000001,47,568,0,-1.0,1,0,1
14233.0,19,6,2400.65,400.10833333333335,30,991,432,86.0,0,1,1
14235.0,34,6,2837.68,472.94666666666666,89,1911,392,78.0,0,0,1
14236.0,180,4,1443.08,360.77,29,540,133,44.0,0,0,1
14237.0,181,2,632.14,316.07,26,276,217,217.0,0,1,1
14238.0,134,3,434.23,144.74333333333334,13,189,408,204.0,0,1,1
14239.0,8,16,3177.36,198.585,80,1330,533,35.06666666666667,0,0,1
14240.0,33,2,584.0,292.0,26,316,197,197.0,0,1,1
14241.0,504,1,120.0,120.0,2,96,0,-1.0,1,0,1
14242.0,42,2,280.55,140.275,13,123,91,91.0,0,1,1
14243.0,53,12,6355.35,529.6125000000001,214,3123,230,20.454545454545453,0,0,1
14244.0,468,1,366.41999999999996,366.41999999999996,16,814,0,-1.0,1,1,1
14245.0,27,2,1693.45,846.725,107,976,43,43.0,0,1,1
14246.0,53,1,449.64,449.64,24,216,0,-1.0,1,0,1
14247.0,86,5,772.66,154.53199999999998,82,382,273,67.75,0,1,1
14248.0,126,3,1032.95,344.31666666666666,41,692,197,98.0,0,1,1
14249.0,218,12,5625.461,468.7884166666667,178,2487,268,24.181818181818183,0,1,1
14252.0,189,1,350.99,350.99,10,111,0,-1.0,1,1,1
14253.0,301,2,363.40000000000003,181.70000000000002,11,88,129,129.0,0,1,1
14254.0,240,1,601.03,601.03,23,263,0,-1.0,1,1,1
14255.0,354,1,1000.63,1000.63,1,1,0,-1.0,1,1,1
14256.0,68,5,2473.9900000000002,494.79800000000006,100,1171,434,108.25,0,1,1
14257.0,126,5,3474.87,694.9739999999999,127,2074,329,81.75,0,0,1
14258.0,7,22,26989.18,1226.780909090909,87,15026,536,25.0,0,0,1
14260.0,279,3,824.28,274.76,50,544,77,38.5,0,1,1
14262.0,48,1,240.0,240.0,16,196,0,-1.0,1,0,1
14263.0,231,1,322.93,322.93,16,171,0,-1.0,1,1,1
14264.0,53,5,1299.09,259.818,52,501,365,91.25,0,0,1
14265.0,272,2,843.17,421.585,47,385,147,147.0,0,0,0
14266.0,236,1,40.56,40.56,1,24,0,-1.0,1,1,1
14267.0,68,2,836.36,418.18,15,280,0,0.0,0,0,1
14268.0,278,1,354.85,354.85,19,147,0,-1.0,1,1,1
14269.0,247,1,295.73,295.73,16,123,0,-1.0,1,1,1
14270.0,139,1,492.65000000000003,492.65000000000003,29,197,0,-1.0,1,1,1
14271.0,33,2,219.13,109.565,38,149,183,183.0,0,1,1
14272.0,62,3,614.94,204.98000000000002,38,585,327,163.5,0,0,1
14273.0,25,2,218.7,109.35,10,109,24,24.0,0,0,1
14274.0,494,1,256.6,256.6,15,178,0,-1.0,1,1,1
14275.0,203,6,1189.3799999999999,198.23,14,538,211,42.0,0,1,1
14276.0,97,5,1324.14,264.82800000000003,50,878,370,92.25,0,0,1
14277.0,20,7,14647.04,2092.434285714286,218,88689,513,85.16666666666667,0,1,0
14278.0,217,1,205.83,205.83,13,131,0,-1.0,1,1,1
14279.0,328,2,191.86,95.93,3,46,160,160.0,0,1,1
14280.0,4,1,134.04,134.04,8,52,0,-1.0,1,1,1
14281.0,216,1,245.15,245.15,7,45,0,-1.0,1,1,1
14282.0,11,15,5929.5,395.3,80,4051,459,32.42857142857143,0,0,1
14283.0,271,4,628.4399999999999,157.10999999999999,36,550,106,35.333333333333336,0,1,1
14284.0,461,1,704.4,704.4,35,349,0,-1.0,1,0,1
14285.0,321,4,1374.41,343.6025,33,413,217,72.0,0,0,1
14286.0,50,5,5901.09,1180.218,218,6455,492,123.0,0,1,1
14287.0,6,2,83.28,41.64,4,216,0,0.0,0,1,1
14288.0,21,1,426.6,426.6,16,188,0,-1.0,1,1,1
14289.0,7,3,594.22,198.07333333333335,30,214,90,44.5,0,0,1
14290.0,169,4,2979.4700000000003,744.8675000000001,59,905,369,122.66666666666667,0,0,1
14291.0,18,15,5634.31,375.6206666666667,195,4271,519,36.857142857142854,0,0,1
14292.0,12,9,5479.53,608.8366666666666,98,2229,426,52.875,0,0,1
14293.0,113,7,2729.39,389.91285714285715,63,1283,424,70.16666666666667,0,0,1
14294.0,215,1,375.34,375.34,23,190,0,-1.0,1,1,1
14295.0,246,4,2196.71,549.1775,61,945,292,97.0,0,1,1
14296.0,229,2,456.40000000000003,228.20000000000002,27,314,152,152.0,0,1,1
14297.0,82,1,232.6,232.6,11,78,0,-1.0,1,1,1
14298.0,27,64,66475.82,1038.6846875,1022,74345,508,7.7936507936507935,0,0,1
14299.0,126,22,12099.81,549.9913636363636,99,6421,419,19.571428571428573,0,0,1
14301.0,224,3,1352.04,450.68,29,1080,250,125.0,0,0,1
14302.0,238,3,742.9000000000001,247.63333333333335,25,298,306,153.0,0,1,1
14303.0,215,2,277.94,138.97,21,218,27,27.0,0,1,1
14304.0,30,3,1725.01,575.0033333333333,69,775,348,173.5,0,1,1
14306.0,186,4,1058.0800000000002,264.52000000000004,12,990,298,99.0,0,0,1
14307.0,27,7,3770.29,538.6128571428571,150,2495,512,84.83333333333333,0,0,1
14308.0,357,2,1147.02,573.51,1,2,0,0.0,0,1,1
14309.0,42,6,2364.16,394.02666666666664,96,1574,316,62.6,0,0,1
14310.0,240,1,492.1,492.1,22,230,0,-1.0,1,1,1
14311.0,50,2,516.45,258.225,31,235,324,324.0,0,1,1
14312.0,81,8,2072.72,259.09,109,1132,230,32.42857142857143,0,0,1
14314.0,238,1,109.80000000000001,109.80000000000001,2,36,0,-1.0,1,0,1
14315.0,74,3,1247.09,415.69666666666666,46,579,368,183.5,0,0,1
14316.0,230,5,1370.34,274.068,21,4494,208,51.5,0,1,1
14318.0,268,1,158.02,158.02,9,152,0,-1.0,1,1,1
14319.0,232,1,494.85,494.85,26,329,0,-1.0,1,1,1
14320.0,14,5,1346.75,269.35,68,713,480,120.0,0,1,1
14321.0,141,3,1014.13,338.04333333333335,84,1514,139,69.0,0,0,1
14322.0,237,4,474.1,118.525,10,158,230,76.66666666666667,0,1,1
14323.0,46,1,299.82,299.82,19,222,0,-1.0,1,0,1
14324.0,217,2,701.61,350.805,41,402,283,283.0,0,1,1
14325.0,377,1,245.48000000000002,245.48000000000002,18,320,0,-1.0,1,1,1
14326.0,50,3,940.98,313.66,54,572,290,145.0,0,1,1
14327.0,190,5,1583.28,316.656,89,1157,318,79.0,0,0,1
14328.0,246,1,445.05,445.05,1,1,0,-1.0,1,1,1
14329.0,81,10,7037.9800000000005,703.798,265,3946,449,49.44444444444444,0,0,1
14330.0,431,1,200.63,200.63,13,103,0,-1.0,1,1,1
14332.0,189,2,1077.2,538.6,31,412,35,35.0,0,0,1
14334.0,11,9,3444.5,382.72222222222223,137,2402,365,45.0,0,0,1
14336.0,6,3,1114.39,371.46333333333337,53,989,77,38.0,0,1,1
14338.0,4,2,919.85,459.925,43,621,340,340.0,0,0,1
14339.0,50,2,620.27,310.135,21,456,186,186.0,0,1,1
14340.0,26,1,134.7,134.7,6,58,0,-1.0,1,1,1
14341.0,23,14,2988.19,213.44214285714287,126,1834,523,39.92307692307692,0,0,1
14342.0,18,3,559.48,186.49333333333334,18,276,262,130.5,0,0,1
14343.0,229,4,1088.91,272.2275,193,631,268,89.0,0,1,1
14344.0,14,18,3089.65,171.64722222222224,124,1525,419,24.11764705882353,0,0,1
14346.0,105,4,1556.61,389.1525,88,1377,200,66.33333333333333,0,0,1
14347.0,544,1,82.6,82.6,6,48,0,-1.0,1,1,1
14348.0,68,1,409.57,409.57,18,183,0,-1.0,1,1,1
14350.0,82,3,972.03,324.01,55,543,155,77.5,0,1,1
14352.0,42,2,845.32,422.66,35,410,38,38.0,0,0,1
14353.0,23,3,376.5,125.5,18,344,216,108.0,0,1,1
14355.0,173,3,1014.45,338.15000000000003,57,709,261,130.5,0,1,1
14358.0,197,2,400.06,200.03,21,338,38,38.0,0,1,1
14361.0,386,1,214.70999999999998,214.70999999999998,14,251,0,-1.0,1,1,1
14363.0,210,2,227.47000000000003,113.73500000000001,8,105,49,49.0,0,1,1
14364.0,8,2,1117.2,558.6,11,600,10,10.0,0,0,1
14365.0,202,2,634.68,317.34,50,557,287,287.0,0,1,1
14366.0,333,1,136.0,136.0,1,16,0,-1.0,1,1,1
14367.0,20,6,2829.11,471.5183333333334,134,1344,64,12.6,0,0,1
14368.0,127,1,155.0,155.0,8,36,0,-1.0,1,1,1
14369.0,450,2,469.13,234.565,24,255,19,19.0,0,1,1
14370.0,258,6,1175.78,195.96333333333334,37,266,226,44.8,0,1,1
14371.0,103,1,100.5,100.5,4,34,0,-1.0,1,1,1
14372.0,251,2,860.08,430.04,36,378,156,156.0,0,1,1
14373.0,166,1,76.55,76.55,4,17,0,-1.0,1,1,1
14374.0,349,1,108.0,108.0,7,20,0,-1.0,1,1,1
14375.0,258,2,875.31,437.655,128,465,91,91.0,0,0,1
14376.0,491,1,215.46,215.46,17,50,0,-1.0,1,1,1
14377.0,70,1,314.6,314.6,4,124,0,-1.0,1,0,1
14378.0,429,1,131.25,131.25,9,57,0,-1.0,1,1,1
14379.0,103,3,1031.79,343.93,75,549,184,92.0,0,1,1
14380.0,490,1,48.96,48.96,1,1,0,-1.0,1,1,1
14381.0,259,1,428.65999999999997,428.65999999999997,56,307,0,-1.0,1,1,1
14382.0,198,1,620.73,620.73,137,464,0,-1.0,1,1,1
14384.0,308,1,58.5,58.5,3,30,0,-1.0,1,1,1
14386.0,104,1,142.4,142.4,7,54,0,-1.0,1,1,1
14388.0,11,11,4661.35,423.75909090909096,130,3164,485,48.0,0,0,1
14389.0,232,3,854.55,284.84999999999997,29,659,165,82.0,0,0,1
14390.0,19,7,2783.09,397.5842857142857,150,1204,214,35.333333333333336,0,0,1
14391.0,384,1,135.6,135.6,14,168,0,-1.0,1,1,1
14392.0,240,1,266.4,266.4,14,114,0,-1.0,1,1,1
14393.0,26,1,67.95,67.95,5,13,0,-1.0,1,1,1
14394.0,372,1,93.8,93.8,6,58,0,-1.0,1,1,1
14395.0,30,16,6326.24,395.39,254,3205,377,24.8,0,0,1
14396.0,179,6,1744.29,290.715,167,836,366,72.8,0,1,1
14397.0,6,2,242.24,121.12,11,224,15,15.0,0,0,1
14398.0,209,2,707.79,353.895,50,267,126,126.0,0,1,1
14399.0,202,8,2113.16,264.145,119,968,280,39.57142857142857,0,1,1
14400.0,216,2,1157.77,578.885,47,1252,223,223.0,0,0,1
14401.0,123,11,3296.54,299.68545454545455,79,2362,410,40.6,0,0,1
14402.0,460,1,285.6,285.6,8,240,0,-1.0,1,1,1
14403.0,25,4,1380.71,345.1775,20,621,422,140.33333333333334,0,0,1
14404.0,67,10,2148.37,214.837,90,1122,459,50.666666666666664,0,0,1
14405.0,194,1,195.0,195.0,2,100,0,-1.0,1,1,1
14407.0,13,2,1002.6800000000001,501.34000000000003,33,416,71,71.0,0,0,1
14408.0,46,6,2208.88,368.1466666666667,13,1206,493,98.4,0,0,1
14409.0,126,6,2362.7400000000002,393.79,52,1592,248,49.2,0,0,1
14410.0,14,8,2324.87,290.60875,251,1156,230,32.42857142857143,0,0,1
14411.0,118,1,1063.0,1063.0,14,196,0,-1.0,1,1,1
14412.0,232,1,656.16,656.16,41,642,0,-1.0,1,0,1
14413.0,170,4,770.37,192.5925,93,280,326,108.33333333333333,0,1,1
14414.0,166,2,1119.55,559.775,28,511,16,16.0,0,0,1
14415.0,6,15,8590.57,572.7046666666666,345,4400,525,37.0,0,0,1
14417.0,195,1,604.2,604.2,106,567,0,-1.0,1,1,1
14419.0,60,3,510.41,170.13666666666668,53,231,130,64.5,0,0,1
14420.0,204,3,1251.65,417.2166666666667,58,786,294,147.0,0,0,1
14421.0,19,5,2111.44,422.288,67,1171,479,119.25,0,1,1
14422.0,75,14,6409.1900000000005,457.79928571428576,206,3336,455,34.53846153846154,0,0,1
14423.0,26,3,916.6099999999999,305.53666666666663,12,419,476,237.5,0,1,1
14425.0,242,3,661.39,220.46333333333334,35,325,302,151.0,0,1,1
14426.0,84,10,8741.85,874.1850000000001,384,5166,369,40.44444444444444,0,0,1
14427.0,302,2,900.1800000000001,450.09000000000003,27,310,137,137.0,0,1,1
14428.0,47,2,330.62,165.31,25,145,85,85.0,0,0,1
14429.0,211,1,516.28,516.28,22,286,0,-1.0,1,1,1
14430.0,319,3,1220.9,406.9666666666667,29,446,95,47.5,0,1,1
14431.0,110,4,2614.2,653.55,72,1202,384,127.66666666666667,0,1,1
14433.0,273,1,289.6,289.6,72,134,0,-1.0,1,1,1
14435.0,309,1,90.42,90.42,3,282,0,-1.0,1,1,1
14436.0,361,1,182.64000000000001,182.64000000000001,2,168,0,-1.0,1,0,1
14437.0,173,5,958.84,191.768,34,486,217,54.0,0,1,1
14438.0,114,1,131.9,131.9,9,82,0,-1.0,1,1,1
14439.0,127,5,9443.04,1888.6080000000002,105,2244,367,91.5,0,1,0
14440.0,124,10,5466.76,546.676,55,1508,420,46.22222222222222,0,0,1
14441.0,63,8,3255.64,406.955,76,922,435,61.57142857142857,0,0,1
14442.0,12,7,5367.0199999999995,766.7171428571428,128,1431,485,80.66666666666667,0,1,0
14443.0,118,3,1574.67,524.89,72,929,69,34.0,0,0,1
14444.0,264,1,132.04,132.04,11,180,0,-1.0,1,1,1
14445.0,263,1,221.65,221.65,32,83,0,-1.0,1,1,1
14446.0,54,2,504.77,252.385,113,501,140,140.0,0,0,1
14447.0,4,3,1149.53,383.1766666666667,63,655,204,101.5,0,1,1
14448.0,172,1,102.35000000000001,102.35000000000001,18,44,0,-1.0,1,1,1
14449.0,54,6,1977.0,329.5,211,1357,189,37.4,0,1,1
14450.0,51,6,914.64,152.44,37,433,367,73.0,0,0,1
14451.0,2,11,3006.18,273.2890909090909,218,1572,497,49.3,0,1,1
14452.0,203,2,401.15,200.575,62,170,126,126.0,0,0,1
14454.0,184,5,977.3,195.45999999999998,93,400,357,88.75,0,1,1
14455.0,240,4,628.21,157.0525,65,719,63,20.666666666666668,0,1,1
14457.0,118,1,113.64,113.64,4,88,0,-1.0,1,1,1
14458.0,188,1,237.42,237.42,46,328,0,-1.0,1,1,1
14459.0,459,1,3537.821,3537.821,76,1543,0,-1.0,1,0,1
14460.0,118,7,689.16,98.45142857142856,23,1022,413,68.33333333333333,0,0,1
14461.0,69,11,5386.67,489.6972727272727,424,2538,428,42.4,0,0,1
14462.0,21,7,1222.19,174.59857142857143,136,547,219,36.166666666666664,0,0,1
14463.0,13,2,372.87,186.435,4,127,294,294.0,0,0,1
14464.0,376,2,111.0,55.5,4,62,59,59.0,0,1,1
14465.0,54,11,3946.03,358.73,128,2546,454,45.0,0,1,1
14466.0,88,9,3410.15,378.90555555555557,73,1953,445,55.125,0,0,1
14467.0,120,9,1753.93,194.88111111111112,120,955,424,52.625,0,1,1
14468.0,541,1,204.24,204.24,12,164,0,-1.0,1,1,1
14469.0,224,4,2112.21,528.0525,120,980,263,87.0,0,1,1
14470.0,95,2,548.49,274.245,48,227,142,142.0,0,1,1
14471.0,399,2,400.95,200.475,38,187,141,141.0,0,1,1
14472.0,65,5,1619.56,323.912,150,941,431,107.5,0,0,1
14473.0,90,1,85.0,85.0,1,10,0,-1.0,1,0,1
14474.0,387,1,730.42,730.42,97,313,0,-1.0,1,1,1
14475.0,112,2,531.85,265.925,21,225,104,104.0,0,0,1
14476.0,65,1,215.7,215.7,17,132,0,-1.0,1,1,1
14477.0,105,4,825.0,206.25,3,500,407,135.33333333333334,0,0,1
14478.0,190,4,1276.66,319.165,59,1226,356,118.33333333333333,0,1,1
14479.0,61,4,1299.11,324.7775,127,620,479,159.33333333333334,0,1,1
14480.0,210,3,1020.47,340.1566666666667,43,527,315,157.5,0,1,1
14481.0,95,4,1977.84,494.46,106,1329,390,129.33333333333334,0,0,1
14482.0,47,7,2527.86,361.1228571428572,99,1356,231,38.333333333333336,0,0,1
14483.0,89,2,257.1,128.55,13,193,455,455.0,0,1,1
14484.0,209,3,749.0600000000001,249.6866666666667,37,534,321,160.0,0,1,1
14486.0,319,2,175.5,87.75,4,90,41,41.0,0,1,1
14487.0,176,2,382.38,191.19,32,139,10,10.0,0,0,1
14489.0,15,4,1574.93,393.7325,65,1011,405,134.66666666666666,0,1,1
14490.0,214,2,1273.47,636.735,72,933,22,22.0,0,1,1
14491.0,180,1,254.4,254.4,4,80,0,-1.0,1,0,1
14492.0,238,7,1921.91,274.55857142857144,70,751,188,31.166666666666668,0,1,1
14493.0,198,5,2746.91,549.382,204,1898,251,62.5,0,0,1
14494.0,209,2,261.9,130.95,10,118,329,329.0,0,1,1
14495.0,467,1,51.0,51.0,1,6,0,-1.0,1,0,1
14496.0,119,7,2668.23,381.17571428571426,64,991,321,53.0,0,1,1
14497.0,117,2,697.0600000000001,348.53000000000003,40,332,364,364.0,0,1,1
